,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.fp,loudness_direction_basis.f,loudness_direction_basis.sf,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
28,28,65.0,1.0,0.75,3,1.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.01937984488904476,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.01937984488904476,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,65.0,4.0
29,29,69.0,1.0,0.75,3,1.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.01937984488904476,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.01937984488904476,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,65.0,4.0
30,30,60.0,1.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.75,0.02228682115674019,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.02228682115674019,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
31,31,65.0,1.875,1.125,3,1.0,1.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.875,0.02277131751179695,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.02277131751179695,0.1,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
32,32,45.0,2.0,1.0,3,1.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.023255813866853714,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.023255813866853714,0.2,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,74.0,45.0,29.0
33,33,74.0,2.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.023255813866853714,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.023255813866853714,0.2,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,45.0,29.0
34,34,72.0,2.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.25,0.02422480657696724,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.02422480657696724,0.4,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
35,35,70.0,2.5,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.5,0.025193799287080765,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.025193799287080765,0.6,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
36,36,69.0,2.75,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.75,0.02616279013454914,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.02616279013454914,0.8,0.19999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
37,37,46.0,0.0,1.0,3,1.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.027131782844662666,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.027131782844662666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,69.0,46.0,23.0
38,38,62.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.027131782844662666,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.027131782844662666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,69.0,46.0,23.0
39,39,65.0,0.0,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.027131782844662666,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.027131782844662666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,69.0,46.0,23.0
40,40,69.0,0.0,0.25,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.027131782844662666,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.027131782844662666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,69.0,46.0,23.0
41,41,67.0,0.25,0.25,3,0.0,0.25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.25,0.02810077555477619,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.02810077555477619,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
42,42,62.0,0.5,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5,0.029069768264889717,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.029069768264889717,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,62.0,5.0
43,43,65.0,0.5,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5,0.029069768264889717,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.029069768264889717,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,62.0,5.0
44,44,67.0,0.5,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5,0.029069768264889717,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.029069768264889717,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,62.0,5.0
45,45,31.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.03100775182247162,0.2440944881889764,0.05958211916423833,0.014543666882609356,0.03100775182247162,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,31.0,12.0
46,46,43.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.03100775182247162,0.33858267716535434,0.11463822927645856,0.03881451857391904,0.03100775182247162,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,31.0,12.0
47,47,58.0,1.5,0.5,3,1.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.5,0.03294573724269867,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.03294573724269867,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,67.0,58.0,9.0
48,48,65.0,1.5,0.5,3,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.5,0.03294573724269867,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03294573724269867,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,67.0,58.0,9.0
49,49,67.0,1.5,0.75,3,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.5,0.03294573724269867,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.03294573724269867,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,58.0,9.0
50,50,34.0,2.0,0.875,3,1.0,0.875,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.03488372266292572,0.2677165354330709,0.07167214334428669,0.019187817903194862,0.03488372266292572,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,46.0,34.0,12.0
51,51,46.0,2.0,0.875,3,1.0,0.875,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.03488372266292572,0.36220472440944884,0.13119226238452478,0.04751845724163889,0.03488372266292572,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,34.0,12.0
52,52,70.0,2.25,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.25,0.03585271164774895,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.03585271164774895,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
53,53,69.0,2.375,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.375,0.03633720800280571,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.03633720800280571,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
54,54,72.0,2.5,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.5,0.03682170435786247,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.03682170435786247,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
55,55,70.0,2.625,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.625,0.037306200712919235,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.037306200712919235,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
56,56,69.0,2.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.75,0.037790697067976,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.037790697067976,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
57,57,58.0,2.875,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.875,0.03827519342303276,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.03827519342303276,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,58.0,9.0
58,58,67.0,2.875,0.125,3,1.0,0.125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.875,0.03827519342303276,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.03827519342303276,0.8333333333333333,0.16666666666666674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,58.0,9.0
59,59,48.0,0.0,1.5,3,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.03875968977808952,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.03875968977808952,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,48.0,17.0
60,60,57.0,0.0,1.0,3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.03875968977808952,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.03875968977808952,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,48.0,17.0
61,61,65.0,0.0,0.75,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.03875968977808952,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.03875968977808952,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,48.0,17.0
62,62,67.0,0.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.75,0.0416666679084301,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.0416666679084301,0.875,1.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
63,63,65.0,0.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.875,0.04215116426348686,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.04215116426348686,1.0208333333333333,0.9791666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
64,64,55.0,1.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.042635660618543625,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.042635660618543625,1.1666666666666665,1.8333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,55.0,9.0
65,65,64.0,1.0,1.0,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.042635660618543625,0.5039370078740157,0.25395250790501583,0.127976066975756,0.042635660618543625,1.1666666666666665,1.8333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,55.0,9.0
66,66,65.0,2.0,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.04651162773370743,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.04651162773370743,1.8888888888888888,0.11111111111111116,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
67,67,69.0,2.125,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.125,0.04699612408876419,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.04699612408876419,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
68,68,70.0,2.25,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.25,0.04748062044382095,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.04748062044382095,0.14285714285714285,0.8571428571428572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0
69,69,72.0,2.375,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.375,0.047965116798877716,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.047965116798877716,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
70,70,74.0,2.5,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.5,0.04844961315393448,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.04844961315393448,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
71,71,76.0,2.625,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.625,0.04893410950899124,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.04893410950899124,0.5714285714285714,0.4285714285714286,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
72,72,77.0,2.75,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.75,0.049418605864048004,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.049418605864048004,0.7142857142857142,0.2857142857142858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
73,73,79.0,2.875,0.125,3,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.875,0.04990310221910477,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.04990310221910477,0.8571428571428571,0.1428571428571429,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
74,74,41.0,0.0,1.0,3,1.0,0.75,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,0.05038759857416153,0.3228346456692913,0.10422220844441689,0.03364653973402435,0.05038759857416153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,41.0,40.0
75,75,53.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,0.05038759857416153,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.05038759857416153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,41.0,40.0
76,76,81.0,0.0,0.75,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,0.05038759857416153,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.05038759857416153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,41.0,40.0
77,77,77.0,0.75,0.083333336,3,0.0,0.08333333333333215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.75,0.05329457297921181,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.05329457297921181,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
78,78,81.0,0.8333330154418945,0.083333336,3,0.0,0.08333333333333393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.833333015441895,0.05361757054924965,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.05361757054924965,0.5555555555555556,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
79,79,77.0,0.9166669845581055,0.083333336,3,0.0,0.08333333333333393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.916666984558105,0.05394056811928749,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.05394056811928749,0.611111111111111,0.38888888888888895,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
80,80,45.0,1.0,1.0,3,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.05426356568932533,0.3543307086614173,0.1255502511005022,0.04448630944505984,0.05426356568932533,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,45.0,27.0
81,81,57.0,1.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.05426356568932533,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.05426356568932533,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,45.0,27.0
82,82,72.0,1.0,0.5,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.05426356568932533,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.05426356568932533,0.6666666666666666,0.33333333333333337,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,45.0,27.0
83,83,69.0,1.5,1.0,3,1.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.5,0.05620155110955238,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.05620155110955238,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,69.0,3.0
84,84,72.0,1.5,0.75,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.5,0.05620155110955238,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.05620155110955238,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,69.0,3.0
85,85,48.0,2.0,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.058139536529779434,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.058139536529779434,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,48.0,12.0
