,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
67,67,67.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.06896551698446274,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.06896551698446274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,67.0,52.0,15.0
68,68,69.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,20.5,0.07068965584039688,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.07068965584039688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
69,69,71.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,20.75,0.07155172526836395,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.07155172526836395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
70,70,72.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,21.0,0.07241379469633102,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.07241379469633102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
71,71,74.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,21.25,0.0732758641242981,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0732758641242981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
72,72,76.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,21.5,0.07413793355226517,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.07413793355226517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
73,73,77.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,21.75,0.07500000298023224,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.07500000298023224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
74,74,79.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,22.0,0.07586207240819931,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.07586207240819931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
75,75,77.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,22.25,0.07672413438558578,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.07672413438558578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
76,76,76.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,22.5,0.07758620381355286,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.07758620381355286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
77,77,74.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,22.75,0.07844827324151993,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.07844827324151993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
78,78,52.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,23.0,0.079310342669487,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.079310342669487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,52.0,20.0
79,79,60.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.079310342669487,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.079310342669487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,52.0,20.0
80,80,72.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.079310342669487,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.079310342669487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,52.0,20.0
81,81,71.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,23.25,0.08017241209745407,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.08017241209745407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
82,82,69.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,23.5,0.08103448152542114,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.08103448152542114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
83,83,67.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,23.75,0.08189655095338821,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.08189655095338821,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
84,84,50.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,24.0,0.08275862038135529,0.3937007874015748,0.15500031000062,0.06102374409473228,0.08275862038135529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,65.0,50.0,15.0
85,85,60.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.08275862038135529,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.08275862038135529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,65.0,50.0,15.0
86,86,65.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.08275862038135529,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.08275862038135529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,65.0,50.0,15.0
87,87,67.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,24.5,0.08448275923728943,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.08448275923728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
88,88,69.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,24.75,0.0853448286652565,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.0853448286652565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
89,89,71.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,25.0,0.08620689809322357,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.08620689809322357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
90,90,72.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,25.25,0.08706896752119064,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.08706896752119064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
91,91,74.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,25.5,0.08793103694915771,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.08793103694915771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
92,92,76.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,25.75,0.08879310637712479,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.08879310637712479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
93,93,77.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,26.0,0.08965517580509186,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.08965517580509186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
94,94,76.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,26.25,0.09051723778247833,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.09051723778247833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
95,95,74.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,26.5,0.0913793072104454,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.0913793072104454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
96,96,72.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,26.75,0.09224137663841248,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.09224137663841248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
97,97,50.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,27.0,0.09310344606637955,0.3937007874015748,0.15500031000062,0.06102374409473228,0.09310344606637955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,71.0,50.0,21.0
98,98,59.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.09310344606637955,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.09310344606637955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,71.0,50.0,21.0
99,99,71.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.09310344606637955,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.09310344606637955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,71.0,50.0,21.0
100,100,69.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,27.25,0.09396551549434662,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.09396551549434662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
101,101,67.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,27.5,0.09482758492231369,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.09482758492231369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
102,102,65.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,27.75,0.09568965435028076,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.09568965435028076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
103,103,48.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,28.0,0.09655172377824783,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.09655172377824783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,48.0,16.0
104,104,60.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.09655172377824783,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.09655172377824783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,48.0,16.0
105,105,64.0,0.0,0.5,4,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.09655172377824783,0.5039370078740157,0.25395250790501583,0.127976066975756,0.09655172377824783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,48.0,16.0
106,106,65.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,28.5,0.09827586263418198,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.09827586263418198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
107,107,67.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,28.75,0.09913793206214905,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.09913793206214905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
108,108,69.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,29.0,0.10000000149011612,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
109,109,71.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,29.25,0.10086207091808319,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.10086207091808319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
110,110,72.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,29.5,0.10172414034605026,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.10172414034605026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
111,111,74.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,29.75,0.10258620977401733,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.10258620977401733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
112,112,76.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,30.0,0.1034482792019844,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.1034482792019844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
113,113,74.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,30.25,0.10431034117937088,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.10431034117937088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
114,114,72.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,30.5,0.10517241060733795,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.10517241060733795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
115,115,71.0,2.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,30.75,0.10603448003530502,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.10603448003530502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
116,116,48.0,3.0,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,31.0,0.1068965494632721,0.3779527559055118,0.1428482856965714,0.05398990325539706,0.1068965494632721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,48.0,21.0
117,117,52.0,3.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.1068965494632721,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.1068965494632721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,48.0,21.0
118,118,69.0,3.0,0.25,4,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.1068965494632721,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.1068965494632721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,48.0,21.0
119,119,67.0,3.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,31.25,0.10775861889123917,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.10775861889123917,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
120,120,65.0,3.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,31.5,0.10862068831920624,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.10862068831920624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
121,121,64.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,31.75,0.10948275774717331,0.5039370078740157,0.25395250790501583,0.127976066975756,0.10948275774717331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
122,122,53.0,0.0,4.0,4,0.0,0.5,0.0,0.0,0.0,0.0,32.0,0.11034482717514038,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.11034482717514038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,62.0,53.0,9.0
123,123,57.0,0.0,4.0,4,0.0,4.0,0.0,0.0,0.0,0.0,32.0,0.11034482717514038,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.11034482717514038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,62.0,53.0,9.0
124,124,62.0,0.0,0.5,4,0.0,4.0,0.0,0.0,0.0,0.0,32.0,0.11034482717514038,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.11034482717514038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,62.0,53.0,9.0
125,125,64.0,0.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,32.5,0.11206896603107452,0.5039370078740157,0.25395250790501583,0.127976066975756,0.11206896603107452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0
126,126,65.0,0.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,32.75,0.1129310354590416,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.1129310354590416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0
127,127,67.0,1.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,33.0,0.11379310488700867,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.11379310488700867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
128,128,69.0,1.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,33.25,0.11465517431497574,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.11465517431497574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
129,129,71.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,33.5,0.11551724374294281,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.11551724374294281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
130,130,73.0,1.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,33.75,0.11637931317090988,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.11637931317090988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
131,131,74.0,2.0,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,34.0,0.11724138259887695,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.11724138259887695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
132,132,69.0,2.25,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,34.25,0.11810344457626343,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.11810344457626343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
133,133,71.0,2.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,34.5,0.1189655140042305,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.1189655140042305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
