,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.loudness_decr,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.andante,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
294,294,64.0,2.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.5,0.2607361972332001,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2607361972332001,1.7142857142857142,1.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,64.0,12.0
295,295,76.0,2.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.5,0.2607361972332001,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2607361972332001,1.7142857142857142,1.2857142857142858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,64.0,12.0
296,296,67.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.75,0.2622699439525604,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2622699439525604,2.2857142857142856,0.7142857142857143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
297,297,60.0,3.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.2638036906719208,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2638036906719208,2.857142857142857,1.1428571428571428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,81.0,60.0,21.0
298,298,79.0,3.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.2638036906719208,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2638036906719208,2.857142857142857,1.1428571428571428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81.0,60.0,21.0
299,299,81.0,3.0,0.0,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,43.0,0.2638036906719208,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.2638036906719208,2.857142857142857,1.1428571428571428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,81.0,60.0,21.0
300,300,67.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.25,0.26533743739128113,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.26533743739128113,1.1785714285714284,0.8214285714285715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
301,301,64.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.5,0.2668711543083191,0.5039370078740157,0.25395250790501583,0.127976066975756,0.2668711543083191,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,64.0,14.0
302,302,78.0,3.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.5,0.2668711543083191,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.2668711543083191,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,78.0,64.0,14.0
303,303,67.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.75,0.26840490102767944,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.26840490102767944,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,67.0,9.0
304,304,76.0,3.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.75,0.26840490102767944,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.26840490102767944,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,67.0,9.0
305,305,59.0,0.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.2699386477470398,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.2699386477470398,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,59.0,17.0
306,306,74.0,0.0,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.2699386477470398,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.2699386477470398,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,59.0,17.0
307,307,76.0,0.0,0.0,4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,44.0,0.2699386477470398,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2699386477470398,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,59.0,17.0
308,308,67.0,0.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.25,0.27147239446640015,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.27147239446640015,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
309,309,60.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.5,0.2730061411857605,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2730061411857605,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,60.0,16.0
310,310,76.0,0.5,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.5,0.2730061411857605,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.2730061411857605,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,76.0,60.0,16.0
311,311,69.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.75,0.27453988790512085,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.27453988790512085,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,72.0,69.0,3.0
312,312,72.0,0.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.75,0.27453988790512085,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.27453988790512085,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,69.0,3.0
313,313,62.0,1.0,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.2760736048221588,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2760736048221588,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,62.0,9.0
314,314,71.0,1.0,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.2760736048221588,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.2760736048221588,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,71.0,62.0,9.0
315,315,67.0,1.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.25,0.27760735154151917,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.27760735154151917,0.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
316,316,60.0,1.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.5,0.2791410982608795,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.2791410982608795,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,60.0,9.0
317,317,69.0,1.5,0.5,4,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.5,0.2791410982608795,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.2791410982608795,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,69.0,60.0,9.0
318,318,66.0,1.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.75,0.28067484498023987,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.28067484498023987,1.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
319,319,59.0,2.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.2822085916996002,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.2822085916996002,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,59.0,8.0
320,320,67.0,2.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.2822085916996002,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2822085916996002,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,59.0,8.0
321,321,67.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.25,0.28374233841896057,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.28374233841896057,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,67.0,12.0
322,322,79.0,2.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.25,0.28374233841896057,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.28374233841896057,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,67.0,12.0
323,323,62.0,2.5,0.25,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.5,0.2852760851383209,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.2852760851383209,1.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,79.0,62.0,17.0
324,324,79.0,2.5,1.0,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.5,0.2852760851383209,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.2852760851383209,1.5,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,79.0,62.0,17.0
325,325,67.0,2.75,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.75,0.2868098020553589,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2868098020553589,0.9166666666666666,1.0833333333333335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
326,326,59.0,3.0,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.28834354877471924,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.28834354877471924,1.3333333333333333,1.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0
327,327,67.0,3.25,0.25,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.25,0.2898772954940796,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2898772954940796,0.75,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
328,328,62.0,3.5,0.25,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.5,0.29141104221343994,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.29141104221343994,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,62.0,15.0
329,329,77.0,3.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.5,0.29141104221343994,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.29141104221343994,1.1666666666666665,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,62.0,15.0
330,330,67.0,3.75,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.75,0.2929447889328003,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.2929447889328003,1.5833333333333333,0.41666666666666674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
331,331,60.0,0.0,1.0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.29447853565216064,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.29447853565216064,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,60.0,15.0
332,332,67.0,0.0,1.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.29447853565216064,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.29447853565216064,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,75.0,60.0,15.0
333,333,75.0,0.0,0.5,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.29447853565216064,0.5905511811023622,0.348750697501395,0.20595513631972145,0.29447853565216064,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,75.0,60.0,15.0
334,334,76.0,0.5,0.5,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.5,0.29754599928855896,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.29754599928855896,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
335,335,79.0,1.5,0.25,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.5,0.30368098616600037,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.30368098616600037,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,81.0,79.0,2.0
336,336,81.0,1.5,0.0,4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,49.5,0.30368098616600037,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.30368098616600037,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,81.0,79.0,2.0
337,337,78.0,1.75,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.75,0.3052147328853607,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.3052147328853607,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
338,338,76.0,1.875,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.875,0.3059816062450409,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.3059816062450409,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
339,339,59.0,2.0,0.5,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.30674847960472107,0.4645669291338583,0.21582243164486328,0.10026396430745617,0.30674847960472107,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,59.0,14.0
340,340,67.0,2.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.30674847960472107,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.30674847960472107,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,73.0,59.0,14.0
341,341,73.0,2.0,0.125,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.30674847960472107,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.30674847960472107,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,73.0,59.0,14.0
342,342,74.0,2.125,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.125,0.30751532316207886,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.30751532316207886,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
343,343,73.0,2.25,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.25,0.30828219652175903,0.5748031496062992,0.3303986607973216,0.18991419085200376,0.30828219652175903,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0
344,344,74.0,2.375,0.125,4,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.375,0.3090490698814392,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.3090490698814392,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
345,345,60.0,2.5,0.5,4,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.5,0.3098159432411194,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.3098159432411194,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,78.0,60.0,18.0
346,346,67.0,2.5,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.5,0.3098159432411194,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3098159432411194,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,78.0,60.0,18.0
347,347,76.0,2.5,0.25,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.5,0.3098159432411194,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.3098159432411194,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,78.0,60.0,18.0
348,348,78.0,2.5,0.0,4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,50.5,0.3098159432411194,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.3098159432411194,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,78.0,60.0,18.0
349,349,74.0,2.75,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.75,0.31134968996047974,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.31134968996047974,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
350,350,72.0,2.875,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.875,0.3121165633201599,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.3121165633201599,0.75,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
351,351,62.0,3.0,0.5,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.3128834366798401,0.4881889763779528,0.2383284766569533,0.11634933506087485,0.3128834366798401,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,70.0,62.0,8.0
352,352,67.0,3.0,0.5,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.3128834366798401,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.3128834366798401,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,70.0,62.0,8.0
353,353,70.0,3.0,0.125,4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.3128834366798401,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.3128834366798401,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,70.0,62.0,8.0
354,354,71.0,3.125,0.125,4,1.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.125,0.31365031003952026,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.31365031003952026,0.25,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
