,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.loudness_incr,loudness_direction_basis.fp,loudness_direction_basis.pp,loudness_direction_basis.mf,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
1878,1878,81.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,302.25,0.8889706134796143,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8889706134796143,0.75,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1879,1879,80.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,302.5,0.8897058963775635,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8897058963775635,0.976190476190476,1.023809523809524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1880,1880,81.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,302.75,0.8904411792755127,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8904411792755127,1.2023809523809523,0.7976190476190477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1881,1881,80.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.0,0.8911764621734619,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8911764621734619,1.4285714285714286,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1882,1882,81.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.25,0.8919117450714111,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8919117450714111,0.5714285714285714,0.4285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1883,1883,80.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.5,0.8926470875740051,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.8926470875740051,0.7142857142857142,0.2857142857142858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1884,1884,81.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,303.75,0.8933823704719543,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.8933823704719543,0.8571428571428571,0.1428571428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1885,1885,72.0,0.0,1.5,2,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,304.0,0.8941176533699036,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8941176533699036,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1886,1886,54.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,304.5,0.895588219165802,0.4251968503937008,0.18079236158472317,0.0768723427210634,0.895588219165802,0.25,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,54.0,9.0
1887,1887,63.0,0.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,304.5,0.895588219165802,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.895588219165802,0.25,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,63.0,54.0,9.0
1888,1888,55.0,1.0,1.0,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305.0,0.8970588445663452,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.8970588445663452,0.8333333333333333,1.1666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,55.0,9.0
1889,1889,64.0,1.0,0.5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305.0,0.8970588445663452,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8970588445663452,0.8333333333333333,1.1666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,55.0,9.0
1890,1890,65.0,1.5,0.5,2,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305.5,0.8985294103622437,0.5118110236220472,0.2619505239010478,0.13406916577612682,0.8985294103622437,1.4166666666666665,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,76.0,65.0,11.0
1891,1891,71.0,1.5,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305.5,0.8985294103622437,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.8985294103622437,1.4166666666666665,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,65.0,11.0
1892,1892,76.0,1.5,0.25,2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305.5,0.8985294103622437,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.8985294103622437,1.4166666666666665,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,76.0,65.0,11.0
1893,1893,74.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305.75,0.8992646932601929,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.8992646932601929,1.7083333333333333,0.29166666666666674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1894,1894,60.0,0.0,1.0,2,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.0,0.8999999761581421,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.8999999761581421,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,72.0,60.0,12.0
1895,1895,64.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.0,0.8999999761581421,0.5039370078740157,0.25395250790501583,0.127976066975756,0.8999999761581421,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,72.0,60.0,12.0
1896,1896,72.0,0.0,0.16666667,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.0,0.8999999761581421,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.8999999761581421,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,72.0,60.0,12.0
1897,1897,67.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.1666564941406,0.9004901647567749,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9004901647567749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
1898,1898,72.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.3333435058594,0.9009804129600525,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9009804129600525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1899,1899,76.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.5,0.9014706015586853,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9014706015586853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1900,1900,72.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.6666564941406,0.9019607305526733,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9019607305526733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1901,1901,76.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,306.8333435058594,0.9024510383605957,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9024510383605957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1902,1902,79.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.0,0.9029411673545837,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9029411673545837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1903,1903,76.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.1666564941406,0.9034313559532166,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9034313559532166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1904,1904,79.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.3333435058594,0.9039216041564941,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9039216041564941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1905,1905,84.0,1.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.5,0.904411792755127,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.904411792755127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1906,1906,86.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.6666564941406,0.904901921749115,0.6771653543307087,0.45855291710583423,0.3105161485913523,0.904901921749115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0
1907,1907,84.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.8333435058594,0.9053921699523926,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9053921699523926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
1908,1908,52.0,0.0,2.0,2,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.0,0.9058823585510254,0.4094488188976378,0.1676483352966706,0.06864341287737694,0.9058823585510254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,82.0,52.0,30.0
1909,1909,55.0,0.0,1.5,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.0,0.9058823585510254,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9058823585510254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,82.0,52.0,30.0
1910,1910,60.0,0.0,3.0,2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.0,0.9058823585510254,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9058823585510254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,82.0,52.0,30.0
1911,1911,82.0,0.0,0.16666667,2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.0,0.9058823585510254,0.6456692913385826,0.41688883377766756,0.2691723178721948,0.9058823585510254,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,82.0,52.0,30.0
1912,1912,81.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.1666564941406,0.9063725471496582,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9063725471496582,0.05555555555555555,0.9444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1913,1913,79.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.3333435058594,0.9068627953529358,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9068627953529358,0.1111111111111111,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
1914,1914,77.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.5,0.9073529243469238,0.6062992125984252,0.3675987351974704,0.2228748237024033,0.9073529243469238,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,0.0
1915,1915,76.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.6666564941406,0.9078431129455566,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9078431129455566,0.2222222222222222,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
1916,1916,74.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,308.8333435058594,0.9083333611488342,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9083333611488342,0.2777777777777778,0.7222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1917,1917,72.0,1.0,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.0,0.908823549747467,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.908823549747467,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1918,1918,74.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.1666564941406,0.9093136787414551,0.5826771653543307,0.33951267902535803,0.19782628541635036,0.9093136787414551,0.38888888888888884,0.6111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
1919,1919,72.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.3333435058594,0.9098039269447327,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9098039269447327,0.4444444444444444,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
1920,1920,58.0,1.5,0.5,2,1.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.5,0.9102941155433655,0.4566929133858268,0.20856841713683427,0.09525171806249125,0.9102941155433655,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,58.0,12.0
1921,1921,70.0,1.5,0.16666667,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.5,0.9102941155433655,0.5511811023622047,0.3038006076012152,0.16744915379594538,0.9102941155433655,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,58.0,12.0
1922,1922,69.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.6666564941406,0.9107843041419983,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9107843041419983,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
1923,1923,68.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.8333435058594,0.9112745523452759,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9112745523452759,0.611111111111111,0.38888888888888895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
1924,1924,53.0,0.0,1.0,2,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,310.0,0.9117646813392639,0.41732283464566927,0.17415834831669663,0.07268025559673166,0.9117646813392639,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,69.0,53.0,16.0
1925,1925,57.0,0.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,310.0,0.9117646813392639,0.44881889763779526,0.20143840287680576,0.09040936192108605,0.9117646813392639,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,69.0,53.0,16.0
1926,1926,69.0,0.0,0.25,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,310.0,0.9117646813392639,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9117646813392639,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,69.0,53.0,16.0
1927,1927,81.0,0.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,310.25,0.9125000238418579,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9125000238418579,0.75,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1928,1928,80.0,0.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,310.5,0.9132353067398071,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.9132353067398071,0.976190476190476,1.023809523809524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1929,1929,81.0,0.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,310.75,0.9139705896377563,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9139705896377563,1.2023809523809523,0.7976190476190477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1930,1930,80.0,1.0,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,0.9147058725357056,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.9147058725357056,1.4285714285714286,0.5714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1931,1931,81.0,1.25,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.25,0.9154411554336548,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9154411554336548,0.5714285714285714,0.4285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
1932,1932,80.0,1.5,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.5,0.9161764979362488,0.6299212598425197,0.3968007936015872,0.24995325581202343,0.9161764979362488,0.7142857142857142,0.2857142857142858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0
1933,1933,81.0,1.75,0.25,2,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,311.75,0.916911780834198,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.916911780834198,0.8571428571428571,0.1428571428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0
