,nid,pitch,onset,duration,ts,label,duration_basis.duration,fermata_basis.fermata,grace_basis.grace_note,grace_basis.n_grace,grace_basis.grace_pos,loudness_direction_basis.p,loudness_direction_basis.f,loudness_direction_basis.fp,loudness_direction_basis.loudness_incr,loudness_direction_basis.pp,onset_basis.onset,onset_basis.score_position,polynomial_pitch_basis.pitch,polynomial_pitch_basis.pitch^2,polynomial_pitch_basis.pitch^3,relative_score_position_basis.score_position,slur_basis.slur_incr,slur_basis.slur_decr,tempo_direction_basis.allegro,time_signature_basis.time_signature_num_1,time_signature_basis.time_signature_num_2,time_signature_basis.time_signature_num_3,time_signature_basis.time_signature_num_4,time_signature_basis.time_signature_num_5,time_signature_basis.time_signature_num_6,time_signature_basis.time_signature_num_7,time_signature_basis.time_signature_num_8,time_signature_basis.time_signature_num_9,time_signature_basis.time_signature_num_10,time_signature_basis.time_signature_num_11,time_signature_basis.time_signature_num_12,time_signature_basis.time_signature_num_other,time_signature_basis.time_signature_den_1,time_signature_basis.time_signature_den_2,time_signature_basis.time_signature_den_4,time_signature_basis.time_signature_den_8,time_signature_basis.time_signature_den_16,time_signature_basis.time_signature_den_other,vertical_neighbor_basis.n_total,vertical_neighbor_basis.n_above,vertical_neighbor_basis.n_below,vertical_neighbor_basis.highest_pitch,vertical_neighbor_basis.lowest_pitch,vertical_neighbor_basis.pitch_range
3264,3264,75.0,0.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,452.625,0.9017412662506104,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9017412662506104,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
3265,3265,63.0,0.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,452.75,0.9019900560379028,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9019900560379028,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
3266,3266,75.0,0.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,452.875,0.9022387862205505,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9022387862205505,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
3267,3267,63.0,1.0,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.0,0.902487576007843,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.902487576007843,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
3268,3268,75.0,1.125,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.125,0.9027363061904907,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9027363061904907,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
3269,3269,63.0,1.25,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.25,0.9029850959777832,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9029850959777832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
3270,3270,75.0,1.375,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.375,0.9032338261604309,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9032338261604309,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
3271,3271,63.0,1.5,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.5,0.9034826159477234,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9034826159477234,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
3272,3272,75.0,1.625,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.625,0.9037313461303711,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9037313461303711,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
3273,3273,63.0,1.75,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.75,0.9039800763130188,0.49606299212598426,0.24607849215698432,0.12207043311724419,0.9039800763130188,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0
3274,3274,75.0,1.875,0.125,2,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453.875,0.9042288661003113,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9042288661003113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
3275,3275,55.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,454.0,0.904477596282959,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.904477596282959,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,55.0,5.0
3276,3276,60.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,454.0,0.904477596282959,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.904477596282959,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,60.0,55.0,5.0
3277,3277,76.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,454.1666564941406,0.904809296131134,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.904809296131134,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
3278,3278,75.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,454.3333435058594,0.9051409959793091,0.5905511811023622,0.348750697501395,0.20595513631972145,0.9051409959793091,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0
3279,3279,76.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,454.5,0.9054726362228394,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9054726362228394,0.4,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
3280,3280,72.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,454.6666564941406,0.9058042764663696,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9058042764663696,0.6000000000000001,0.3999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
3281,3281,67.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,454.8333435058594,0.9061360359191895,0.5275590551181102,0.2783185566371133,0.14682947476131172,0.9061360359191895,0.8,0.19999999999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0
3282,3282,55.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.0,0.9064676761627197,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9064676761627197,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,55.0,9.0
3283,3283,60.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.0,0.9064676761627197,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9064676761627197,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,55.0,9.0
3284,3284,64.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.0,0.9064676761627197,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9064676761627197,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,55.0,9.0
3285,3285,79.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.1666564941406,0.90679931640625,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.90679931640625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
3286,3286,78.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.3333435058594,0.907131016254425,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.907131016254425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0
3287,3287,79.0,1.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.5,0.9074627161026001,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9074627161026001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
3288,3288,76.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.6666564941406,0.9077943563461304,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9077943563461304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
3289,3289,72.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.8333435058594,0.9081260561943054,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9081260561943054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
3290,3290,55.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,456.0,0.9084576964378357,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9084576964378357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,55.0,9.0
3291,3291,60.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,456.0,0.9084576964378357,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9084576964378357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,55.0,9.0
3292,3292,64.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,456.0,0.9084576964378357,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9084576964378357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,55.0,9.0
3293,3293,84.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333506944507,0.0,456.1666564941406,0.908789336681366,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.908789336681366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
3294,3294,83.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666667013889014,0.0,456.3333435058594,0.9091210961341858,0.6535433070866141,0.42711885423770846,0.27914066851755753,0.9091210961341858,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0
3295,3295,84.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2500000052083352,0.0,456.5,0.9094527363777161,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9094527363777161,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
3296,3296,79.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333402777803,0.0,456.6666564941406,0.9097843766212463,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9097843766212463,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
3297,3297,76.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41666667534722535,0.0,456.8333435058594,0.9101161360740662,0.5984251968503937,0.35811271622543245,0.2143036727018336,0.9101161360740662,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0
3298,3298,55.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000104166704,0.0,457.0,0.9104477763175964,0.4330708661417323,0.1875503751007502,0.08122260339008867,0.9104477763175964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,64.0,55.0,9.0
3299,3299,60.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000104166704,0.0,457.0,0.9104477763175964,0.47244094488188976,0.2232004464008928,0.10544902979569738,0.9104477763175964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,64.0,55.0,9.0
3300,3300,64.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000104166704,0.0,457.0,0.9104477763175964,0.5039370078740157,0.25395250790501583,0.127976066975756,0.9104477763175964,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,64.0,55.0,9.0
3301,3301,88.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333454861155,0.0,457.1666564941406,0.9107794165611267,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.9107794165611267,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
3302,3302,87.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666805555606,0.0,457.3333435058594,0.9111111164093018,0.6850393700787402,0.4692789385578771,0.32147454846090795,0.9111111164093018,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0
3303,3303,88.0,1.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7500000156250056,0.0,457.5,0.911442756652832,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.911442756652832,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,0.0
3304,3304,84.0,1.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333506944507,0.0,457.6666564941406,0.9117744565010071,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9117744565010071,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0
3305,3305,79.0,1.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166666857638958,0.0,457.8333435058594,0.9121061563491821,0.6220472440944882,0.38694277388554776,0.2406966861177817,0.9121061563491821,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0
3306,3306,78.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.0,0.9124377965927124,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.9124377965927124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,88.0,78.0,10.0
3307,3307,81.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.0,0.9124377965927124,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9124377965927124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,88.0,78.0,10.0
3308,3308,84.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.0,0.9124377965927124,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9124377965927124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,88.0,78.0,10.0
3309,3309,88.0,0.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.0,0.9124377965927124,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.9124377965927124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,88.0,78.0,10.0
3310,3310,72.0,0.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.1666564941406,0.9127694368362427,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9127694368362427,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
3311,3311,71.0,0.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.3333435058594,0.9131011962890625,0.5590551181102362,0.31254262508525016,0.1747285541815178,0.9131011962890625,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
3312,3312,72.0,0.5,0.16666667,2,0.0,0.16666666666662877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.5,0.9134328365325928,0.5669291338582677,0.32140864281728565,0.18221592348696508,0.9134328365325928,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0
3313,3313,69.0,0.666656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.6666564941406,0.913764476776123,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.913764476776123,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
3314,3314,66.0,0.833343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,458.8333435058594,0.9140961766242981,0.5196850393700787,0.2700725401450803,0.14035265865807323,0.9140961766242981,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0
3315,3315,78.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,459.0,0.9144278764724731,0.6141732283464567,0.37720875441750884,0.23167151846114717,0.9144278764724731,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,88.0,78.0,10.0
3316,3316,81.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,459.0,0.9144278764724731,0.6377952755905512,0.4067828135656271,0.25944415668358894,0.9144278764724731,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,88.0,78.0,10.0
3317,3317,84.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,459.0,0.9144278764724731,0.6614173228346457,0.4374728749457499,0.2893521377593936,0.9144278764724731,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,88.0,78.0,10.0
3318,3318,88.0,1.0,0.5,2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,459.0,0.9144278764724731,0.6929133858267716,0.4801289602579205,0.3326877834858032,0.9144278764724731,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,88.0,78.0,10.0
3319,3319,69.0,1.166656494140625,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,459.1666564941406,0.9147595167160034,0.5433070866141733,0.29518259036518074,0.16037479319053127,0.9147595167160034,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
3320,3320,68.0,1.333343505859375,0.16666667,2,0.0,0.16666666666668561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,459.3333435058594,0.9150912165641785,0.5354330708661418,0.28668857337714676,0.1535025432255589,0.9150912165641785,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
